turma,periodo,professor,horario,cod_disciplina,,
3,2023.1,MARIO LUCIO DE AVILA (30h),5T23 (28/03/2023 - 25/07/2023),PPGMADER1858,,
1,2023.1,SUZI MARIA DE CORDOVA HUFF THEODORO (30h),5M12 (28/03/2023 - 25/07/2023),PPGMADER2653,,
2,2023.1,FERNANDA DE PAULA MEDEIROS (30h),5M12 (28/03/2023 - 25/07/2023),PPGMADER2653,,
3,2023.1,IRIS ROITMAN (30h),5M12 (28/03/2023 - 25/07/2023),PPGMADER2653,,
1,2023.1,REGINA COELLY FERNANDES SARAIVA (30h),4M12 (28/03/2023 - 25/07/2023),PPGMADER2659,,
2,2023.1,TAMIEL KHAN BAIOCCHI JACOBSON (30h),4M12 (28/03/2023 - 25/07/2023),PPGMADER2659,,
1,2023.1,SERGIO SAUER (30h),4T23 (28/03/2023 - 25/07/2023),PPGMADER2660,,
2,2023.1,JANAINA DEANE DE ABREU SA DINIZ (30h),4T23 (28/03/2023 - 25/07/2023),PPGMADER2660,,
3,2023.1,FERNANDA DE PAULA MEDEIROS (30h),4T23 (28/03/2023 - 25/07/2023),PPGMADER2660,,
1,2023.1,GABRIELE CORNELLI (30h),6T23 (28/03/2023 - 25/07/2023),PPGM0013,,
3,2023.1,HENRIQUE MODANEZ DE SANT ANNA (30h),35T2 (28/03/2023 - 25/07/2023),PPGM0013,,
2,2023.1,EDUARDO WOLF PEREIRA (60h),4M1234 (28/03/2023 - 25/07/2023),PPGM0028,,
1,2023.1,EDUARDO WOLF PEREIRA (30h),4T23 (28/03/2023 - 25/07/2023),PPGM0039,,
1,2023.1,SILVIO MARINO (60h),2T2345 (28/03/2023 - 25/07/2023),PPGM0049,,
1,2023.1,RODOLFO PAIS NUNES LOPES (60h),2T2345 (28/03/2023 - 25/07/2023),PPGM0049,,
1,2023.1,GABRIELE CORNELLI (30h),6M34 (28/03/2023 - 25/07/2023),PPGM0085,,
3,2023.1,HENRIQUE MODANEZ DE SANT ANNA (30h),35T4 (28/03/2023 - 25/07/2023),PPGM0085,,
1,2023.1,GABRIELE CORNELLI (30h),7T45 (28/03/2023 - 25/07/2023),PPGM2341,,
3,2023.1,ANTONIO LUIS COSTA VARGAS (60h),3T2345 (28/03/2023 - 25/07/2023),PPGM2342,,
1,2023.1,AGATHA PITOMBO BACELAR (60h),6T2345 (28/03/2023 - 25/07/2023),PPGM2343,,
1,2023.1,BENEDETTA BISOL (60h),2N1234 (28/03/2023 - 25/07/2023),PPGM2463,,
1,2023.1,RAINRI BACK DOS SANTOS (60h),5M1234 (28/03/2023 - 25/07/2023),PPGM3511,,
1,2023.1,JESSICA DE ALMEIDA (30h),4T34 (28/03/2023 - 25/07/2023),PPG0005,,
1,2023.1,RICARDO JOSE DOURADO FREIRE (30h),5T45 (28/03/2023 - 25/07/2023),PPG0065,,
1,2023.1,ANTENOR FERREIRA CORREA (15h),3M3 (28/03/2023 - 25/07/2023),PPG0091,,
2,2023.1,FLAVIA MOTOYAMA NARITA (15h),6T1 (28/03/2023 - 25/07/2023),PPG0091,,
3,2023.1,RICARDO JOSE DOURADO FREIRE (15h),7M3 (28/03/2023 - 25/07/2023),PPG0091,,
1,2023.1,RICARDO JOSE DOURADO FREIRE (15h),7M2 (28/03/2023 - 25/07/2023),PPG0094,,
1,2023.1,ANTENOR FERREIRA CORREA (30h),6T23 (28/03/2023 - 25/07/2023),PPG/MUS2728,,
2,2023.1,RICARDO JOSE DOURADO FREIRE (30h),3M12 (28/03/2023 - 25/07/2023),PPG/MUS2728,,
1,2023.1,DELMARY VASCONCELOS DE ABREU (30h),6T23 (28/03/2023 - 25/07/2023),PPG/MUS2729,,
2,2023.1,ANTENOR FERREIRA CORREA (30h),6M34 (28/03/2023 - 25/07/2023),PPG/MUS2729,,
3,2023.1,RICARDO JOSE DOURADO FREIRE (30h),2T23 (28/03/2023 - 25/07/2023),PPG/MUS2729,,
4,2023.1,FLAVIA MOTOYAMA NARITA (30h),6T23 (28/03/2023 - 25/07/2023),PPG/MUS2729,,
5,2023.1,PAULO ROBERTO AFFONSO MARINS (30h),4T23 (28/03/2023 - 25/07/2023),PPG/MUS2729,,
1,2023.1,MARCILIO SERGIO SOARES DA CUNHA FILHO (30h),7M12 (28/03/2023 - 25/07/2023),PPGNANO3029,,
2,2023.1,LAISE RODRIGUES DE ANDRADE (30h),7T12 (28/03/2023 - 25/07/2023),PPGNANO3029,,
3,2023.1,JOAO PAULO FIGUEIRO LONGO (30h),7M12 (28/03/2023 - 25/07/2023),PPGNANO3029,,
1,2023.1,SACHA BRAUN CHAVES (20h),2N1234 (28/03/2023 - 25/07/2023),PPGNANO3652,,
1,2023.1,MARCELO HENRIQUE SOUSA (20h),2N1234 (28/03/2023 - 25/07/2023),PPGNANO3652,,
1,2023.1,SEBASTIAO WILLIAM DA SILVA (20h),2N1234 (28/03/2023 - 25/07/2023),PPGNANO3652,,
1,2023.1,JOAO PAULO FIGUEIRO LONGO (30h),4T6  4N1 (28/03/2023 - 25/07/2023),PPGNANO3827,,
1,2023.1,MONICA PEREIRA GARCIA (30h),4T6  4N1 (28/03/2023 - 25/07/2023),PPGNANO3827,,
NH,2023.1,LIVIA DE LACERDA DE OLIVEIRA (30h),4M12 (28/03/2023 - 25/07/2023),PPGCF2878,,
LO,2023.1,LIVIA DE LACERDA DE OLIVEIRA (30h),4N12 (28/03/2023 - 25/07/2023),PPGCF3822,,
PB,2023.1,PATRICIA BORGES BOTELHO GAMBA (30h),5N34 (28/03/2023 - 25/07/2023),PPGCF3822,,
WM,2023.1,WILMA MARIA COELHO ARAUJO (30h),3T23 (28/03/2023 - 25/07/2023),PPGCF3822,,
EM,2023.1,ELISABETTA GIOCONDA IOLE GIOVANNA RECINE (60h),2N1234 (28/03/2023 - 25/07/2023),PPGCS2821,,
EM,2023.1,MARIA NATACHA TORAL BERTOLIN (60h),2N1234 (28/03/2023 - 25/07/2023),PPGCS2821,,
NM,2023.1,NATHALIA MARCOLINI PELUCIO PIZATO (60h),3T456  3N1 (28/03/2023 - 25/07/2023),PPGCS2821,,
VS,2023.1,VIVIAN SIQUEIRA SANTOS GONCALVES (60h),7M1234 (28/03/2023 - 25/07/2023),PPGCS2821,,
NH,2023.1,ELIANA DOS SANTOS LEANDRO (30h),2T23 (28/03/2023 - 25/07/2023),PPGCS2871,,
NH,2023.1,PATRICIA BORGES BOTELHO GAMBA (30h),2T12 (28/03/2023 - 25/07/2023),PPGCS2871,,
NH,2023.1,KENIA MARA BAIOCCHI DE CARVALHO (30h),2T12 (28/03/2023 - 25/07/2023),PPGCS2871,,
SC,2023.1,KENIA MARA BAIOCCHI DE CARVALHO (30h),2N12 (28/03/2023 - 25/07/2023),PPGCS2871,,
SC,2023.1,PATRICIA BORGES BOTELHO GAMBA (30h),2N12 (28/03/2023 - 25/07/2023),PPGCS2871,,
CS,2023.1,TERESA HELENA MACEDO DA COSTA (30h),4N12 (28/03/2023 - 25/07/2023),PPGNH0243,,
NH,2023.1,TERESA HELENA MACEDO DA COSTA (30h),4T45 (28/03/2023 - 25/07/2023),PPGNH0243,,
NH,2023.1,ELISABETTA GIOCONDA IOLE GIOVANNA RECINE (30h),2T56 (28/03/2023 - 25/07/2023),PPGNH2872,,
1,2023.1,CAIO EDUARDO GONCALVES REIS (30h),5T56 (28/03/2023 - 25/07/2023),PPGNH3460,,
ODT2,2023.1,RAYSSA FERREIRA ZANATTA (60h),7T1234 (28/03/2023 - 25/07/2023),PPGODT0010,,
ODT6,2023.1,NAILE DAME TEIXEIRA (60h),7M1234 (28/03/2023 - 25/07/2023),PPGODT0010,,
ODT8,2023.1,LEONARDO FERNANDES DA CUNHA (60h),7M1234 (28/03/2023 - 25/07/2023),PPGODT0010,,
ODT9,2023.1,LEONARDO FERNANDES DA CUNHA (60h),7T1234 (28/03/2023 - 25/07/2023),PPGODT0010,,
ODT,2023.1,ANDRE LUIS VIEIRA CORTEZ (30h),3M12 (28/03/2023 - 25/07/2023),PPGODT0025,,
ODT,2023.1,FLAVIANA SOARES ROCHA (30h),3M12 (28/03/2023 - 25/07/2023),PPGODT0025,,
ODT,2023.1,SERGIO BRUZADELLI MACEDO (30h),3M12 (28/03/2023 - 25/07/2023),PPGODT0025,,
ODT,2023.1,LEANDRO AUGUSTO HILGERT (30h),4M12 (28/03/2023 - 25/07/2023),PPGODT0029,,
ODT,2023.1,LOISE PEDROSA SALLES (30h),4M12 (28/03/2023 - 25/07/2023),PPGODT0029,,
ODT,2023.1,CARLA MASSIGNAN (30h),4M12 (28/03/2023 - 25/07/2023),PPGODT0029,,
ODT,2023.1,RAYSSA FERREIRA ZANATTA (30h),4M12 (28/03/2023 - 25/07/2023),PPGODT0029,,
ODT,2023.1,CRISTINE MIRON STEFANI (30h),4M12 (28/03/2023 - 25/07/2023),PPGODT0029,,
ODT,2023.1,LEONARDO FERNANDES DA CUNHA (45h),2T234 (28/03/2023 - 25/07/2023),PPGODT2983,,
ODT,2023.1,FABRICIA ARAUJO PEREIRA (45h),2T234 (28/03/2023 - 25/07/2023),PPGODT2983,,
ODT,2023.1,EVELYN MIKAELA KOGAWA (45h),2T234 (28/03/2023 - 25/07/2023),PPGODT2983,,
ODT,2023.1,LILIANA VICENTE MELO DE LUCAS REZENDE (45h),2T234 (28/03/2023 - 25/07/2023),PPGODT2983,,
ODT,2023.1,LEANDRO AUGUSTO HILGERT (45h),2T234 (28/03/2023 - 25/07/2023),PPGODT2983,,
ODT,2023.1,RAYSSA FERREIRA ZANATTA (45h),2T234 (28/03/2023 - 25/07/2023),PPGODT2983,,
ODT,2023.1,LUCAS FERNANDO TABATA (45h),2T234 (28/03/2023 - 25/07/2023),PPGODT2983,,
ODT,2023.1,FERNANDA CRISTINA PIMENTEL GARCIA (45h),2T234 (28/03/2023 - 25/07/2023),PPGODT2983,,
ODT,2023.1,BRUNA GENARI DEGRAZIA (45h),2T234 (28/03/2023 - 25/07/2023),PPGODT2983,,
ODT,2023.1,JORGE DO NASCIMENTO FABER (30h),2M12 (28/03/2023 - 25/07/2023),PPGODT3643,,
ODT,2023.1,AN TIEN LI (30h),2M12 (28/03/2023 - 25/07/2023),PPGODT3643,,
ODT,2023.1,ERICA NEGRINI LIA (30h),5T23 (28/03/2023 - 25/07/2023),PPGODT3645,,
ODT,2023.1,TIAGO ARAUJO COELHO DE SOUZA (30h),5T23 (28/03/2023 - 25/07/2023),PPGODT3645,,
ODT,2023.1,NAILE DAME TEIXEIRA (30h),5T23 (28/03/2023 - 25/07/2023),PPGODT3645,,
ODT,2023.1,LAUDIMAR ALVES DE OLIVEIRA (30h),5T23 (28/03/2023 - 25/07/2023),PPGODT3645,,
ODT,2023.1,EMILIA CARVALHO LEITAO BIATO (30h),5T23 (28/03/2023 - 25/07/2023),PPGODT3645,,
ODT1,2023.1,RAYSSA FERREIRA ZANATTA (60h),7M1234 (28/03/2023 - 25/07/2023),PPGODT3646,,
ODT3,2023.1,FERNANDA CRISTINA PIMENTEL GARCIA (60h),7M1234 (28/03/2023 - 25/07/2023),PPGODT3646,,
ODT4,2023.1,FERNANDA CRISTINA PIMENTEL GARCIA (60h),7T1234 (28/03/2023 - 25/07/2023),PPGODT3646,,
ODT5,2023.1,FLAVIANA SOARES ROCHA (60h),7M1234 (28/03/2023 - 25/07/2023),PPGODT3646,,
ODT7,2023.1,EMILIA CARVALHO LEITAO BIATO (60h),7M1234 (28/03/2023 - 25/07/2023),PPGODT3646,,
ODT,2023.1,CARLA MASSIGNAN (30h),4T34 (28/03/2023 - 25/07/2023),PPGODT3647,,
ODT,2023.1,RODRIGO ANTONIO DE MEDEIROS (30h),4T34 (28/03/2023 - 25/07/2023),PPGODT3647,,
ODT,2023.1,ADRIANO DE ALMEIDA DE LIMA (30h),4T34 (28/03/2023 - 25/07/2023),PPGODT3647,,
ODT,2023.1,CRISTINE MIRON STEFANI (30h),4T34 (28/03/2023 - 25/07/2023),PPGODT3647,,
ODT,2023.1,LAUDIMAR ALVES DE OLIVEIRA (30h),4T34 (28/03/2023 - 25/07/2023),PPGODT3647,,
ODT,2023.1,ERICA NEGRINI LIA (30h),4T34 (28/03/2023 - 25/07/2023),PPGODT3647,,
ODT,2023.1,LUCAS FERNANDO TABATA (30h),4T34 (28/03/2023 - 25/07/2023),PPGODT3647,,
ODT,2023.1,LILIANA VICENTE MELO DE LUCAS REZENDE (30h),4T34 (28/03/2023 - 25/07/2023),PPGODT3647,,
ODT,2023.1,NAILE DAME TEIXEIRA (30h),4T34 (28/03/2023 - 25/07/2023),PPGODT3647,,
1,2023.1,FELIPE SALDANHA DE ARAUJO (30h),5M12 (28/03/2023 - 25/07/2023),PPGCF2747,,
2,2023.1,FELIPE SALDANHA DE ARAUJO (30h),3M12 (28/03/2023 - 25/07/2023),PPGCF2747,,
1,2023.1,FABIO PITTELLA SILVA (60h),5T2345 (28/03/2023 - 25/07/2023),PPGPM2823,,
1,2023.1,CIRO MARTINS GOMES (30h),5T23 (28/03/2023 - 25/07/2023),PPGPM2843,,
2,2023.1,FABIO PITTELLA SILVA (30h),7T23 (28/03/2023 - 25/07/2023),PPGPM2843,,
3,2023.1,WAGNER FONTES (30h),7M12 (28/03/2023 - 25/07/2023),PPGPM2843,,
4,2023.1,FELIPE VON GLEHN SILVA (30h),2N12 (28/03/2023 - 25/07/2023),PPGPM2843,,
1,2023.1,JOSE RAIMUNDO CORREA (60h),2T2345 (28/03/2023 - 25/07/2023),PPGPM2910,,
1,2023.1,CAMILA POTYARA PEREIRA (60h),4M1234 (28/03/2023 - 25/07/2023),PPGPS0028,,
1,2023.1,REGINALDO GHIRALDELLI (60h),6T2345 (28/03/2023 - 25/07/2023),PPGPS0156,,
2,2023.1,MARIA LUCIA PINTO LEAL (60h),6T2345 (28/03/2023 - 25/07/2023),PPGPS0156,,
3,2023.1,NEWTON NARCISO GOMES JUNIOR (60h),6T2345 (28/03/2023 - 25/07/2023),PPGPS0156,,
4,2023.1,CAMILA POTYARA PEREIRA (60h),6T2345 (28/03/2023 - 25/07/2023),PPGPS0156,,
1,2023.1,MARLENE TEIXEIRA RODRIGUES (15h),6T2 (28/03/2023 - 25/07/2023),PPGPS0161,,
1,2023.1,CRISTIANO GUEDES DE SOUZA (15h),5T2 (28/03/2023 - 25/07/2023),PPGPS0163,,
2,2023.1,EVILASIO DA SILVA SALVADOR (15h),3T2 (28/03/2023 - 25/07/2023),PPGPS0163,,
3,2023.1,NEWTON NARCISO GOMES JUNIOR (15h),3T2 (28/03/2023 - 25/07/2023),PPGPS0163,,
1,2023.1,MARIA LUCIA PINTO LEAL (15h),6M1 (28/03/2023 - 25/07/2023),PPGPS0165,,
2,2023.1,JANAINA LOPES DO NASCIMENTO DUARTE (15h),6T2 (28/03/2023 - 25/07/2023),PPGPS0165,,
1,2023.1,ANDREIA DE OLIVEIRA (15h),6T2 (28/03/2023 - 25/07/2023),PPGPS0167,,
2,2023.1,CAMILA POTYARA PEREIRA (15h),6T6 (28/03/2023 - 25/07/2023),PPGPS0167,,
1,2023.1,SILVIA CRISTINA YANNOULAS (60h),3T2345 (28/03/2023 - 25/07/2023),PPGPS2441,,
1,2023.1,MARIA LUCIA LOPES DA SILVA (60h),5T2345 (28/03/2023 - 25/07/2023),PPGPS2472,,
1,2023.1,ANGELA VIEIRA NEVES (60h),6T2345 (28/03/2023 - 25/07/2023),PPGPS2989,,
2,2023.1,ANDREIA DE OLIVEIRA (60h),6T3456 (28/03/2023 - 25/07/2023),PPGPS2989,,
1,2023.1,MARILEIA GOIN (60h),3M2345 (28/03/2023 - 25/07/2023),PPGPS2990,,
1,2023.1,JANAINA LOPES DO NASCIMENTO DUARTE (60h),3N1234 (28/03/2023 - 25/07/2023),PPGPS2991,,
1,2023.1,BENEDITO RODRIGUES DOS SANTOS (45h),4N123 (28/03/2023 - 25/07/2023),PPGDH0171,,
1,2023.1,MARIA LUCIA PINTO LEAL (45h),4N123 (28/03/2023 - 25/07/2023),PPGDH0171,,
1,2023.1,PEDRO DEMO (45h),6T234 (28/03/2023 - 25/07/2023),PPGDH0173,,
1,2023.1,URANIA FLORES DA CRUZ FREITAS (45h),2N123 (28/03/2023 - 25/07/2023),PPGDH0174,,
1,2023.1,NATALIA DE SOUZA DUARTE (45h),2N123 (28/03/2023 - 25/07/2023),PPGDH0174,,
1,2023.1,NATALIA DE SOUZA DUARTE (45h),5N123 (28/03/2023 - 25/07/2023),PPGDH0176,,
1,2023.1,URANIA FLORES DA CRUZ FREITAS (45h),5N123 (28/03/2023 - 25/07/2023),PPGDH0176,,
1,2023.1,CLARICE APARECIDA DOS SANTOS (45h),5N123 (28/03/2023 - 25/07/2023),PPGDH0176,,
1,2023.1,TATIANA YOKOY DE SOUZA (45h),5M234 (28/03/2023 - 25/07/2023),PPGDH0180,,
1,2023.1,CYNTHIA BISINOTO EVANGELISTA DE OLIVEIRA (45h),5M234 (28/03/2023 - 25/07/2023),PPGDH0180,,
1,2023.1,ANGELA BARCELLOS COELHO CAFE (20h),2T2345 (28/03/2023 - 25/07/2023),PROFART2684,,
1,2023.1,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO (20h),2T2345 (28/03/2023 - 25/07/2023),PROFART2684,,
1,2023.1,PAULO SERGIO DE ANDRADE BAREICHA (20h),2T2345 (28/03/2023 - 25/07/2023),PROFART2684,,
1,2023.1,MARIA ISABEL MONTANDON (20h),4N1234 (28/03/2023 - 25/07/2023),PROFART2686,,
1,2023.1,PAULO SERGIO DE ANDRADE BAREICHA (20h),4N1234 (28/03/2023 - 25/07/2023),PROFART2686,,
1,2023.1,FELIPE CANOVA GONCALVES (20h),4N1234 (28/03/2023 - 25/07/2023),PROFART2686,,
1,2023.1,MARIA DO CARMO COUTO DA SILVA (60h),5N1234 (28/03/2023 - 25/07/2023),PROFART2696,,
2,2023.1,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO (60h),2N1234 (28/03/2023 - 28/07/2023),PROFART2699,,
3,2023.1,FRANCINE KEMMER CERNEV (60h),6N1234 (28/03/2023 - 28/07/2023),PROFART2699,,
1,2023.1,JOSE FERNANDO MARQUES DE FREITAS FILHO (60h),3N1234 (28/03/2023 - 25/07/2023),PROFART2706,,
1,2023.1,PAULO SERGIO DE ANDRADE BAREICHA (30h),5N12 (28/03/2023 - 28/07/2023),PROFART2712,,
1,2023.1,LUIZ ANTONIO SOARES ROMEIRO (15h),2N1 (28/03/2023 - 25/07/2023),PROFNIT0009,,
2,2023.1,MARIA HOSANA CONCEICAO (15h),2N1 (28/03/2023 - 25/07/2023),PROFNIT0009,,
3,2023.1,PAULA MEYER SOARES (15h),2N1 (28/03/2023 - 25/07/2023),PROFNIT0009,,
1,2023.1,MARIA HOSANA CONCEICAO (45h),37N123 (28/03/2023 - 25/07/2023),PROFNIT0022,,
2,2023.1,NATALIA LIMA DE OLIVEIRA (30h),37N123 (28/03/2023 - 25/07/2023),PROFNIT0022,,
3,2023.1,MARILEUSA DOSOLINA CHIARELLO (45h),7M123  3N123 (28/03/2023 - 25/07/2023),PROFNIT0022,,
4,2023.1,ANDREIA ALVES COSTA LINDINGER (45h),37N123 (28/03/2023 - 25/07/2023),PROFNIT0022,,
5,2023.1,PATRICIA REGINA SOBRAL BRAGA (45h),37N123 (28/03/2023 - 25/07/2023),PROFNIT0022,,
1,2023.1,ANDREIA ALVES COSTA LINDINGER (30h),2N12 (28/03/2023 - 25/07/2023),PROFNIT0027,,
2,2023.1,NATALIA LIMA DE OLIVEIRA (30h),2N12 (28/03/2023 - 25/07/2023),PROFNIT0027,,
1,2023.1,ALESSANDRO AVENI (45h),7M123 (28/03/2023 - 25/07/2023),PROFNIT1893,,
1,2023.1,TANIA CRISTINA DA SILVA CRUZ (45h),4N123 (28/03/2023 - 25/07/2023),PROFNIT2227,,
1,2023.1,PAULO GUSTAVO BARBONI DANTAS NASCIMENTO (45h),6N123 (28/03/2023 - 25/07/2023),PROFNIT2966,,
1,2023.1,EDUARDO ANTONIO FERREIRA (45h),6N123 (28/03/2023 - 25/07/2023),PROFNIT2966,,
1,2023.1,RAFAEL LEITE PINTO DE ANDRADE (60h),2N1234 (28/03/2023 - 25/07/2023),PROFNIT3754,,
1,2023.1,NATALIA LIMA DE OLIVEIRA (45h),5N123 (28/03/2023 - 25/07/2023),PROFNIT4023,,
1,2023.1,PEDRO HENRIQUE ANTUNES DA COSTA (60h),3M1234 (28/03/2023 - 25/07/2023),PSICC0068,,
1,2023.1,CARLA SABRINA XAVIER ANTLOGA (60h),2M1234 (28/03/2023 - 25/07/2023),PSICC0069,,
1,2023.1,MARCIA CRISTINA MAESSO (15h),4T23 (28/03/2023 - 25/07/2023),PSICC0076,,
1,2023.1,DANIELA SCHEINKMAN CHATELARD (15h),4T23 (28/03/2023 - 25/07/2023),PSICC0076,,
1,2023.1,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL (30h),4T45 (28/03/2023 - 25/07/2023),PSICC0077,,
1,2023.1,SHEILA GIARDINI MURTA (15h),5M3 (28/03/2023 - 25/07/2023),PSICC0083,,
1,2023.1,CINTIA DA SILVA LOBATO BORGES (15h),2T3 (28/03/2023 - 25/07/2023),PSICC0090,,
1,2023.1,LUIZ AUGUSTO MONNERAT CELES (15h),2N4 (28/03/2023 - 25/07/2023),PSICC0092,,
1,2023.1,CARLA SABRINA XAVIER ANTLOGA (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
2,2023.1,CRISTIANE FAIAD DE MOURA (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
3,2023.1,ADERSON LUIZ COSTA JUNIOR (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
4,2023.1,DEISE MATOS DO AMPARO (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
5,2023.1,DANIELA SCHEINKMAN CHATELARD (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
6,2023.1,ELIANA RIGOTTO LAZZARINI (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
7,2023.1,ELIZABETH QUEIROZ (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
8,2023.1,ELIANE MARIA FLEURY SEIDL (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
9,2023.1,FABIO IGLESIAS (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
10,2023.1,FRANCISCO MOACIR DE MELO CATUNDA MARTINS (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
11,2023.1,ILENO IZIDIO DA COSTA (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
12,2023.1,ISABELA MACHADO DA SILVA (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
13,2023.1,JULIA SURSIS NOBRE FERRO BUCHER (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
14,2023.1,JORGE PONCIANO RIBEIRO (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
15,2023.1,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
16,2023.1,LUIZ AUGUSTO MONNERAT CELES (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
17,2023.1,LARISSA POLEJACK BRAMBATTI (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
18,2023.1,MARIA INES GANDOLFO CONCEICAO (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
19,2023.1,MARCIA CRISTINA MAESSO (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
20,2023.1,MAURICIO DA SILVA NEUBERN (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
21,2023.1,PEDRO HENRIQUE ANTUNES DA COSTA (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
22,2023.1,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
23,2023.1,SHEILA GIARDINI MURTA (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
24,2023.1,SERGIO EDUARDO SILVA DE OLIVEIRA (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
25,2023.1,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
26,2023.1,VALESKA MARIA ZANELLO DE LOYOLA (30h),6N12 (28/03/2023 - 25/07/2023),PSICC0225,,
1,2023.1,ADERSON LUIZ COSTA JUNIOR (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
2,2023.1,CARLA SABRINA XAVIER ANTLOGA (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
3,2023.1,CRISTIANE FAIAD DE MOURA (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
4,2023.1,DEISE MATOS DO AMPARO (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
5,2023.1,DANIELA SCHEINKMAN CHATELARD (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
6,2023.1,ELIANA RIGOTTO LAZZARINI (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
7,2023.1,ELIZABETH QUEIROZ (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
8,2023.1,ELIANE MARIA FLEURY SEIDL (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
9,2023.1,FABIO IGLESIAS (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
10,2023.1,FRANCISCO MOACIR DE MELO CATUNDA MARTINS (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
11,2023.1,ILENO IZIDIO DA COSTA (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
12,2023.1,ISABELA MACHADO DA SILVA (30h),2M12 (28/03/2023 - 25/07/2023),PSICC0226,,
13,2023.1,JULIA SURSIS NOBRE FERRO BUCHER (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
14,2023.1,JORGE PONCIANO RIBEIRO (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
15,2023.1,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
16,2023.1,LUIZ AUGUSTO MONNERAT CELES (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
17,2023.1,LARISSA POLEJACK BRAMBATTI (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
18,2023.1,MARIA INES GANDOLFO CONCEICAO (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
19,2023.1,MARCIA CRISTINA MAESSO (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
20,2023.1,MAURICIO DA SILVA NEUBERN (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
21,2023.1,PEDRO HENRIQUE ANTUNES DA COSTA (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
22,2023.1,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
23,2023.1,SHEILA GIARDINI MURTA (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
24,2023.1,SERGIO EDUARDO SILVA DE OLIVEIRA (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
25,2023.1,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
26,2023.1,VALESKA MARIA ZANELLO DE LOYOLA (30h),6N34 (28/03/2023 - 25/07/2023),PSICC0226,,
